Member Name,Primary Domain,Start Date,End Date,Funding Type,Status,Peer Reviewed?,Industry Grant?,Role,Title,Principal Investigator,Co-Investigators,Total Amount
"Kovacs, Michael","Medicine","2013/03","2016/06","Grants","Funded","False","False","Co-Applicant","D-dimer testing, tailored to clinical pretest probability, to minimize initial and followup ultrasound testing in suspected deep vein thrombosis. A management study.","Kearon, Clive","","$61,875,162.00"
"Kovacs, Michael","Medicine","2013/03","2014/02","","Funded","False","True","Principal Site Investigator","A randomized, open-label, parallel-group, multi-center study for the evaluation of efficacy and safety of edoxaban monotherapy versus (LMW) heparin/warfarin in subjects with symptomatic deep-vein thrombosis","","","$45,883,508.00"
"Lazo Langner, Alejandro","Medicine","2013/07","2015/06","Grants","Funded","True","False","Principal Applicant","Immigration and the epidemiology of venous thromboembolism","Alejandro Lazo-Langner","","$11,700,862.00"
"Lazo Langner, Alejandro","Medicine","2013/07","2015/06","Grants","Funded","True","False","Principal Applicant","Immigration and the epidemiology of venous thromboembolism","A Lazo-Langner","","$9,813,349.00"
"Lazo Langner, Alejandro","Medicine","2008/07","2011/07","Grants","Funded","True","False","Collaborator","Remote Ischemic Postconditioning During Percutaneous Coronary Intervention (RIP–PCI trial). Effect on Coronary Flow Reserve and Ischemic Complications","Shahar Lavi","Samuel Siu, Geoffrey Pickering, Murray Huff, Patrick Teefy, Michael Keeney, Alejandro Lazo-Langner","$32,666,820.00"
"Lazo Langner, Alejandro","Medicine","2015","2017/06","Grants","Funded","True","False","Co-Applicant","Analysis of pro-coagulant and thrombin generation markers for the prediction of therapeutic failure during anticoagulation in cancer patients at high risk for recurrence of venous thromboembolism: a pilot study (REMARK)","PS Wells","","$65,452,243.00"
"Lazo Langner, Alejandro","Medicine","2010/07","present","Clinical Trials","Funded","True","True","Site Investigator","Study to Determine Efficacy and Safety of Lenalidomide Plus Low-dose Dexamethasone Versus Melphalan, Prednisone, Thalidomide in Patients With Previously Untreated Multiple Myeloma (FIRST)","L Minuk","","$50,625,633.00"
"Lazo Langner, Alejandro","Medicine","2011/07","2012/06","Clinical Trials","Funded","True","True","Site Investigator","A Phase II Study of using a combination of Busulfan and Melphalan as Conditioning Regimen for Autologous Stem Cell Transplantation (ASCT) in Patients who have received Bortezomib based induction for Newly Diagnosed Multiple Myeloma followed by Lenalidomide Maintenance until Disease Progression","L Minuk","","$6,189,907.00"
"Lazo Langner, Alejandro","Medicine","2013/07","present","Clinical Trials","Funded","True","False","Site Investigator","Randomized, Double-blind, Placebo-controlled Phase 3 Study of Ibrutinib, a Bruton's Tyrosine Kinase (BTK) Inhibitor, in Combination with Bendamustine and Rituximab (BR) in Subjects With Relapsed or Refractory Chronic Lymphocytic Leukemia/Small Lymphocytic Lymphoma (12-049)","L Minuk","","$49,625,084.00"
"Lazo Langner, Alejandro","Medicine","2013/07","present","Grants","Funded","True","False","Co-Investigator","EINSTEIN PTS STUDY. Incidence of the post-thrombotic syndrome in patients with proximal deep vein thrombosis treated for the first 3 to 12 months with rivaroxaban or conventional anticoagulation (enoxaparin followed by vitamin K antagonists). Retrospective investigator-initiated study on patients recruited in a randomized clinical trial (Einstein DVT)","P Prandoni","","$73,008,020.00"
"Lazo Langner, Alejandro","Medicine","2013/07","present","Clinical Trials","Funded","True","True","Site Investigator","A randomized, open-label, parallel-group, multi-center study for the evaluation of efficacy and safety of edoxaban monotherapy versus (LMW) heparin/warfarin in subjects with symptomatic deep-vein thrombosis – edoxaban thrombus reduction imaging study (eTRIS)","M Kovacs","","$60,226,755.00"
"Lazo Langner, Alejandro","Medicine","2013/07","present","Clinical Trials","Funded","True","True","Site Investigator","A Randomized, Open-Label, Phase 3 Study of Carfilzomib Plus Dexamethasone vs. Bortezomib Plus Dexamethasone in Patients with Relapsed Multiple Myeloma","L Minuk","","$14,342,871.00"
"Leong-Sit, Peter","Medicine","2013/03","2016/01","Clinical Trials","Funded","False","True","Principal Investigator","Rhythm Evaluation for AntiCoagulaTion with COntinuous Monitoring","Peter Leong-Sit","Lorne Gula, Jaimie Manlucu, Allan Skanes, Raymond Yee","$48,637,690.00"
"McManus, Ruth","Medicine","2013/01","2016/07","Grants","Funded","True","False","Collaborator","MiTy Kids (Metformin in women with Type 2 diabetes in pregnancy Kids trial)","Dr Denice Feig","L Donovan, E Ryan, J Booth, R Houlden, A Godbut, Kader, S Meltzer, J Lee, H Clark, J Wiesnagel, G Garso, A Galway, M Wolfs, L Lipscombe, J Low, S Gandhi, D Thompson, J Shaban, S Ludwig, D Miller.","$67,548,158.00"
"McManus, Ruth","Medicine","2013/01","2016/07","Grants","Funded","True","False","Principal Site Investigator","Conceppt: Continuous glucose monitoring in women with type 1 diabetes in pregnancy trial","Dr D Feig","","$7,827,460.00"
"Licskai, Christopher","Medicine","2013/09","2014/09","Grants","Funded","True","False","Co-Applicant","A Smartphone App Which Helps Patients with Asthma to Help Their Doctors To Help Them","Dr. Samir Gupta","Sharon Strauss, Louis-Philippe Boulet, Anthony Levinson, David Chan, Gina Agarwal, Muhammad Mamdani, Joseph Cafazzo, Joanna Sale","$45,705,148.00"
"Licskai, Christopher","Medicine","2010/07","2011/06","Grants","Funded","True","False","Principal Applicant","AQHI - Integrating AQHI into Asthma Action Plans to Improve Asthma Outcomes","Christopher Licskai","Madonna Ferrone, Todd Sands","$7,237,613.00"
"Licskai, Christopher","Medicine","2011/07","2012/02","Grants","Funded","True","False","Principal Applicant","AQHI - Integrating AQHI into Asthma Action Plans to Improve Asthma Outcomes - Phase 2","Christopher Licskai","Madonna Ferrone, Todd Sands","$49,084,787.00"
"Licskai, Christopher","Medicine","2010/06","2011/05","Grants","Funded","False","True","Principal Investigator","Clinical Pilot to Evaluate the Reliability and Accuracy of ThinPrep Sputum Differential Cell Counts in Patients with Moderate to Severe Asthma","Christopher Licskai","Michelle Weir","$18,613,203.00"
"user, name","Medicine","2013/07","2016/06","Grants","Funded","True","False","Principal Investigator","This is the long title that I am entering in.","Paul Malcomson","","$33,550,203.00"
"Borrie, Michael","Medicine","2014/07","2016/07","Clinical Trials","Funded","True","False","Co-Investigator","Prediction Progression to Dementia in the Alzheimer Disease and Neuroimaging Initiative Cohort","Rob Bartha","Michael Borrie","$34,458,064.00"
"Borrie, Michael","Medicine","2011/07","2012/06","Grants","Funded","True","False","Clinician/Scientist","The role of ischemic vasculopathy in adult onset neurodegenerative diseases and the creation of the Dementia Network of Ontario Research Database (DNORD)","","","$62,014,944.00"
"Moist, Louise","Medicine","2013","2015","Grants","Funded","True","False","Principal Investigator","","Dr. Louise Moist","","$36,980,842.00"
"Moist, Louise","Medicine","2012","2014","Grants","Funded","True","False","Co-Investigator","","Dr. Immaculate Nevis","","$11,022,313.00"
"Moist, Louise","Medicine","2010","2011","Grants","Funded","True","False","Co-Investigator","","Dr. Gihad Nesrallah","","$74,633,319.00"
"Moist, Louise","Medicine","2008","2015","Grants","Funded","True","True","Collaborator","","Dr. Adeera Levin","","$30,626,715.00"
"Moist, Louise","Medicine","2011","2013","Grants","Funded","True","True","Co-Investigator","","Dr. Anthony Jevnikar","","$61,828,565.00"
"Moist, Louise","Medicine","2006","2007","Grants","Funded","False","True","Principal Investigator","","Dr. Louise Moist","","$3,247,579.00"
"Barra, Lillian","Medicine","2014/04","2018/05","Grants","Funded","True","False","Co-Investigator","The role of anti-homocitrullinated protein/peptide immune responses in Rheumatoid Arthritis","Ewa Cairns","D. Bell and L. Barra","$22,537,520.00"
"Yee, Raymond","Medicine","2011/06","present","Clinical Trials","Funded","False","True","Principal Site Investigator","ALternate Site Cardiac ReSYNChronization","Mireille van Ginneken","Lorne Gula, Peter Leong-Sit, Jaimie Manlucu, Allan Skanes","$45,579,405.00"
"Yee, Raymond","Medicine","2011/06","present","Clinical Trials","Funded","False","True","Principal Site Investigator","Risk Estimation Following Infarction Non-invasive Evaluation - ICD efficacy","Derek Exner","Skanes, Allan Manlucu, Jaimie Leong-Sit, Peter Gula, Lorne Tang, Anthony","$15,959,295.00"
"Yee, Raymond","Medicine","2012/05","present","Clinical Trials","Funded","True","False","Principal Site Investigator","Syncope: Pacing or Recording in the Later Years","Robert Sheldon","Peter Leong-Sit, Jaimie Manlucu","$51,461,104.00"
"Yee, Raymond","Medicine","2010/05","2013/05","Clinical Trials","Funded","False","True","Principal Site Investigator","Medtronic Adaptive CRT Study","Dave Munneke","Lorne Gula, Peter Leong-Sit, Allan Skanes","$16,352,969.00"
"Yee, Raymond","Medicine","2011/06","present","Clinical Trials","Funded","False","True","Principal Site Investigator","Model 20066 LV Lead Study","Mark Lazeroms, Senior Scientist","Peter Leong-Sit","$51,866,769.00"
"Yee, Raymond","Medicine","2011/08","present","Clinical Trials","Funded","False","True","Principal Site Investigator","PainFree SST Clinical Study","Dan Lexcen","Lorne Gula, Peter Leong-Sit, Allan Skanes","$48,071,197.00"
"Yee, Raymond","Medicine","2011/11","2013/09","Clinical Trials","Funded","False","True","Principal Site Investigator","Universal Antitachycardia Pacing 2.0 Download Study","Paul Belk","Skanes, Allan Leong-Sit, Peter","$53,145,475.00"
"Yee, Raymond","Medicine","2010/06","2013/06","Clinical Trials","Funded","False","True","Principal Site Investigator","Fidelis Lead Canadian X-ray Study","Josee Morissette","","$16,904,527.00"
"Yee, Raymond","Medicine","2011/12","2012/08","Clinical Trials","Funded","False","True","Principal Site Investigator","High Septal Pacing for Cardiac Resynchronization Therapy (HISTORY) Acute Research Study","Dorothee Marossero","Peter Leong-Sit","$42,551,359.00"
"Martin, Claudio","Medicine","2013/03","2014/02","Grants","Funded","True","False","Principal Applicant","Critical Care Vital Signs Monitor: Performance Indicators and Quality Improvement in Critical Care","Claudio Martin","Nayib Ayas, Carla Chrusch, Dev Jayaraman, Denny Laporta, John Muscedere, Kendiss Olafson, Clare Ramsey, Tom Stelfox,","$73,586,526.00"
"Yee, Raymond","Medicine","2007/08","2013/04","Clinical Trials","Funded","False","True","Principal Site Investigator","International Study on Syncope of Uncertain Etiology 3","Michele Brignole","Klein, George","$24,512,528.00"
"Yee, Raymond","Medicine","2010/10","2012/08","Clinical Trials","Funded","False","True","Principal Site Investigator","Clinical Evaluation of the Physiological Diagnosis Function in the PARADYM CRT device","Angelo Auricchio","George Klein","$20,357,150.00"
"Yee, Raymond","Medicine","2013/08","present","Clinical Trials","Funded","False","True","Principal Site Investigator","Clinical Assessment of the SonR Algorithm in the PARADYM RF SonR CRT-D by Echocardiography (ICSY01)","Francois Philippon","Peter Leong-Sit, Jaimie Manlucu, Anthony Tang","$10,977,600.00"
"Yee, Raymond","Medicine","2011/02","present","Clinical Trials","Funded","True","False","Principal Site Investigator","Safety of Sports for Patients with Implantable Cardioverter-Defibrillators: A Multicentre Registry","Rachel Lampert","Peter Leong-Sit, Jaimie Manlucu","$52,213,902.00"
"Skanes, Allan","Medicine","2011/06","present","Clinical Trials","Funded","False","True","Co-Investigator","ALternate Site Cardiac ReSYNChronization","Mireille van Ginneken","Lorne Gula, Peter Leong-Sit, Jaimie Manlucu, Allan Skanes","$47,504,765.00"
"Manlucu, Jaimie","Medicine","2011/06","present","Clinical Trials","Funded","False","True","Co-Investigator","ALternate Site Cardiac ReSYNChronization","Mireille van Ginneken","Lorne Gula, Peter Leong-Sit, Jaimie Manlucu, Allan Skanes","$13,881,680.00"
"Gula, Lorne","Medicine","2011/06","present","Clinical Trials","Funded","False","True","Co-Investigator","ALternate Site Cardiac ReSYNChronization","Mireille van Ginneken","Lorne Gula, Peter Leong-Sit, Jaimie Manlucu, Allan Skanes","$1,368,015.00"
"Leong-Sit, Peter","Medicine","2011/06","present","Clinical Trials","Funded","False","True","Co-Investigator","ALternate Site Cardiac ReSYNChronization","Mireille van Ginneken","Lorne Gula, Peter Leong-Sit, Jaimie Manlucu, Allan Skanes","$43,865,367.00"
"Spaic, Tamara","Medicine","2014","","Grants","Funded","False","False","Co-Investigator","Efficacy and Safety of FIAsp compared to insulin aspart both in Combination with insulin detemir in Adults with Type 1 Diabetes","Dr. Irene Hramiak","","$26,196,464.00"
"Adams, Paul","Medicine","2014/07","2017/06","Grants","Applied","False","False","Co-Principal Investigator","Genetic modifiers of iron status in hemochromatosis HFE C282Y homozygotes","Christine McLaren","McLaren C, McLaren G, Barton J, Emond M, Gurrin L, Nickerson D, Parker C, Phatak P, Powell L, Subramanian L","$74,875,311.00"
"Adams, Paul","Medicine","2011/07","2012/06","Grants","Applied","False","False","Co-Principal Investigator","Function and role in virulence of novel proteins from Helicobacter pylori.","","Creuzenet C","$67,723,323.00"
"Hegele, Robert","Medicine","2013/01","2017/01","Grants","Funded","True","False","Co-Principal Investigator","Personalized medicine strategies for molecular diagnostics and targeted therapeutics of cardiovascular diseases.","Jean-Claude Tardif","Marie-Pierre Dubé, Robert A. Hegele","$66,477,203.00"
"Yamashita, Cory","Medicine","2014/06","2015/05","Grants","Funded","True","False","Principal Investigator","Antimicrobial Peptide Fortified Surfactant for the Treatment of Cystic Fibrosis","Dr. Cory Yamashita","Dr. Veldhuizen, Dr. Lewis, Dr. Delport, Dr. Haagsman","$28,972,646.00"
"Lewis, James","Medicine","2014/05","2016/04","Grants","Funded","True","False","Co-Applicant","Antimicrobial peptide fortified surfactant for the treatment of cystic fibrosis","Cory Yamashita","Jim Lewis, Ruud Veldhuizen","$50,716,891.00"
"Rohekar, Sherry","Medicine","2013/02","2013/12","Grants","Funded","True","False","Principal Investigator","CRA/SPARCC Spondyloarthritis Guidelines","Sherry Rohekar","","$29,369,464.00"
"Kostuk, William","Medicine","2005/04","2015/06","Grants","Funded","False","True","Principal Site Investigator","Multicentre, double-blind, randomized study to establish the clinical benefit and safety of vytorin (ezetimibe/simvastatn tablet) vs simvastatn monotherapy in high-risk subjects presenting with acute coronary syndrome (IMPROVE-IT).","Dr. William J. Kostuk","None","$1,711,388.00"
"Martin, Claudio","Medicine","2013/10","2016/09","Grants","Funded","True","False","Principal Investigator","Targeted Exercise Intervention to Reduce Morbidity and Mortality in Sepsis","Claudio Martin","Chris Ellis, Gedas Cepinskas, Rob Hammond, Tina Mele, Michael Sharpe, Keith St Lawrence, Daniel Goldman, Doug Fraser, Kevin Shoemaker","$11,311,440.00"
"Hegele, Robert","Medicine","2007/04","2014/03","Grants","Funded","True","False","Principal Investigator","Canada Research Chair in Human Genetics, Tier 1 (Renewal) (for 7 years)","Robert A. Hegele","","$66,542,732.00"
"Feagan, Brian","Medicine","2013/09","2015/09","Clinical Trials","Funded","False","True","Co-Investigator","A Study to Evaluate the Pharmacokinetics of Adalimumab in Combination with Methotrexate for the Treatment of Patients with Ulcerative Colitis","Dr. Barnett","","$74,882,651.00"
"Khanna, Reena","Medicine","2013/04","2015/07","Clinical Trials","Funded","False","True","Co-Investigator","A Randomised, Double-blind, Active Treatment Study to Induce Clinical Response and/or Remission with GSK1605786A in Subjects with Moderately-to-Severely Active Crohn’s Disease","Brian Feagan","","$27,045,570.00"
"Khanna, Reena","Medicine","2013/04","2015/07","Clinical Trials","Funded","False","True","Co-Investigator","A Phase 2a Study to evaluate the Efficacy and Safety of MEDI2070 in Subjects with Moderate to Severe Crohn's Disease Who Have Failed or are Intolerant to Anti-tumor Necrosis Factor-alpha","Brian Feagan","","$20,659,632.00"
"Khanna, Reena","Medicine","2013/07","2015/07","Clinical Trials","Funded","False","True","Co-Investigator","A randomized, double-blind, placebo-controlled, multicenter study evaluating efficacy and safety of SAR339658 in patients with active moderate to severe Ulcerative Colitis (UC)","Brian Feagan","","$6,942,505.00"
"Khanna, Reena","Medicine","2013/04","2015/04","Clinical Trials","Funded","False","True","Co-Investigator","A Double-Blind, Randomized, Placebo-Controlled, Parallel, Dose-Ranging Study To Evaluate The Efficacy And Safety Of PF-00547659 In Subjects With Moderate To Severe Ulcerative Colitis (Turandot)","Brian Feagan","","$40,368,015.00"
"Khanna, Reena","Medicine","2011/07","2012/06","Clinical Trials","Funded","False","True","Co-Investigator","A Multicenter Open-Label Extension Study To Assess Long-Term Safety Of PF-00547659 In Subjects With Ulcerative Colitis (Turandot II)","Brian Feagan","","$1,086,620.00"
"Khanna, Reena","Medicine","2013/07","2015/07","Clinical Trials","Funded","False","True","Principal Investigator","A Randomized, Active-Controlled, Double-Blind, and Open Label Extension Study to Evaluate the Efficacy, Long-term Safety and Tolerability of TP05 3.2g/day for the Treatment of Active Ulcerative Colitis","Khanna, R.","","$9,609,441.00"
"Khanna, Reena","Medicine","2012/11","2014/11","Clinical Trials","Funded","False","True","Co-Investigator","A randomized, double-blind, multiple dose placebo controlled study to evaluate the safety, tolerability and efficacy of AMG 181 in subjects with moderate to severe ulcerative colitis","Brian Feagan","","$24,209,561.00"
"Khanna, Reena","Medicine","2012/11","2014/11","Clinical Trials","Funded","False","True","Co-Investigator","A Randomized, Double-blind, Placebo-controlled Study to Evaluate the Safety, Tolerability, and Efficacy of AMG 181 in Subjects with Moderate to Severe Crohn’s Disease","Brian Feagan","","$73,723,866.00"
"Khanna, Reena","Medicine","2012/11","2014/11","Clinical Trials","Funded","False","True","Co-Investigator","• OCTAVE A multicenter, randomized, double-blind, placebo-controlled, parallel-group study of oral CP-690, 550 as an induction, therapy in subjects with moderate to severe ulcerative colitis","Brian Feagan","","$43,442,747.00"
"Khanna, Reena","Medicine","2012/11","2014/11","Clinical Trials","Funded","False","True","Co-Investigator","• OCTAVE A multicenter, randomized, double-blind, placebo-controlled, parallel-group study of oral CP-690, 550 as a maintenance therapy in subjects with moderate to severe ulcerative colitis","Brian Feagan","","$7,140,988.00"
"Khanna, Reena","Medicine","2012/11","2014/11","Clinical Trials","Funded","False","True","Co-Investigator","OCTAVE A multicenter, randomized, double-blind, placebo-controlled, parallel-group study of oral CP-690, 550 as an open-label therapy in subjects with moderate to severe ulcerative colitis","Brian Feagan","","$12,020,101.00"
"Khanna, Reena","Medicine","2013/01","2015/01","Clinical Trials","Funded","False","True","Co-Investigator","RPC01-202 - A Phase 2, Multi-Center, Randomized, Double-Blind, Placebo-Controlled Parallel-Group Study To Evaluate The Clinical Efficacy And Safety Of Induction Therapy With Rpc1063 In Patients With Moderately To Severely Active Ulcerative Colitis","Brian Feagan","","$19,158,245.00"
"van Uum, Stanislaus","Medicine","2012/10","2014/10","Grants","Funded","True","True","Co-Applicant","The Effect of an Inter-Disciplinary Program, Including Mindfulness Based Stress Reduction, on Psychosocial Function, Pain and Metabolism in Patients with Painful Diabetic Peripheral Neuropathy.","JHOward Nathan","Samantha Lynn Co-Investigators: CHAITON, Michael Oliver ; KATES, Nick ; KOREN, Gideon ; LOBO, Daniela Sabbatini Silva ; MENZIES, Peter Michael ; TYNDALE, Rachel Fynvola ; VAN UUM, Stanislaus ; VERJEE, Zulfikarali","$27,591,198.00"
"Skanes, Allan","Medicine","2011/12","2016/05","Clinical Trials","Funded","False","True","Principal Applicant","Dabigatran for Peri-Procedural Anticoagulation during Radiofrequency Ablation of Atrial Fibrillation","Allan Skanes","Lorne Gula, George Klein, Jaimie Manlucu, Peter Leong-Sit, Raymond Yee","$21,886,329.00"
"Gula, Lorne","Medicine","2011/12","present","Clinical Trials","Funded","False","True","Co-Investigator","Dabigatran for Peri-Procedural Anticoagulation during Radiofrequency Ablation of Atrial Fibrillation","Allan Skanes","Lorne Gula, George Klein, Jaimie Manlucu, Peter Leong-Sit, Raymond Yee","$19,154,807.00"
"Klein, George","Medicine","2011/12","present","Clinical Trials","Funded","False","True","Co-Investigator","Dabigatran for Peri-Procedural Anticoagulation during Radiofrequency Ablation of Atrial Fibrillation","Allan Skanes","Lorne Gula, George Klein, Jaimie Manlucu, Peter Leong-Sit, Raymond Yee","$11,737,463.00"
"Leong-Sit, Peter","Medicine","2011/12","present","Clinical Trials","Funded","False","True","Co-Investigator","Dabigatran for Peri-Procedural Anticoagulation during Radiofrequency Ablation of Atrial Fibrillation","Allan Skanes","Lorne Gula, George Klein, Jaimie Manlucu, Peter Leong-Sit, Raymond Yee","$5,360,183.00"
"Manlucu, Jaimie","Medicine","2011/12","present","Clinical Trials","Funded","False","True","Co-Investigator","Dabigatran for Peri-Procedural Anticoagulation during Radiofrequency Ablation of Atrial Fibrillation","Allan Skanes","Lorne Gula, George Klein, Jaimie Manlucu, Peter Leong-Sit, Raymond Yee","$11,856,336.00"
"Yee, Raymond","Medicine","2011/12","present","Clinical Trials","Funded","False","True","Co-Investigator","Dabigatran for Peri-Procedural Anticoagulation during Radiofrequency Ablation of Atrial Fibrillation","Allan Skanes","Lorne Gula, George Klein, Jaimie Manlucu, Peter Leong-Sit, Raymond Yee","$37,885,618.00"
"Gula, Lorne","Medicine","2009/12","present","Clinical Trials","Funded","True","False","Principal Investigator","Randomized trial of circumferential versus segmental antral isolation in paroxysmal atrial fibrillation","Lorne Gula","George Klein, Peter Leong-Sit, Jaimie Manlucu, Allan Skanes, Raymond Yee","$35,359,201.00"
"Klein, George","Medicine","2009/12","present","Grants","Funded","True","False","Co-Investigator","Randomized trial of circumferential versus segmental antral isolation in paroxysmal atrial fibrillation","Lorne Gula","George Klein, Peter Leong-Sit, Jaimie Manlucu, Allan Skanes, Raymond Yee","$51,694,155.00"
"Leong-Sit, Peter","Medicine","2009/12","2014/07","Grants","Funded","True","False","Principal Applicant","Randomized trial of circumferential versus segmental antral isolation in paroxysmal atrial fibrillation","Lorne Gula","George Klein, Peter Leong-Sit, Jaimie Manlucu, Allan Skanes, Raymond Yee","$62,724,115.00"
"Manlucu, Jaimie","Medicine","2009/12","present","Clinical Trials","Funded","True","False","Co-Investigator","Randomized trial of circumferential versus segmental antral isolation in paroxysmal atrial fibrillation","Lorne Gula","George Klein, Peter Leong-Sit, Jaimie Manlucu, Allan Skanes, Raymond Yee","$57,120,684.00"
"Skanes, Allan","Medicine","2009/12","present","Clinical Trials","Funded","True","False","Co-Investigator","Randomized trial of circumferential versus segmental antral isolation in paroxysmal atrial fibrillation","Lorne Gula","George Klein, Peter Leong-Sit, Jaimie Manlucu, Allan Skanes, Raymond Yee","$14,316,199.00"
"Yee, Raymond","Medicine","2009/12","present","Clinical Trials","Funded","True","False","Co-Investigator","Randomized trial of circumferential versus segmental antral isolation in paroxysmal atrial fibrillation","Lorne Gula","George Klein, Peter Leong-Sit, Jaimie Manlucu, Allan Skanes, Raymond Yee","$47,716,359.00"
"Klein, George","Medicine","2009/06","present","Clinical Trials","Funded","True","False","Principal Site Investigator","Hospital Acquired Long QT Syndrome","Andrew Krahn","Lorne Gula, Allan Skanes, Raymond Yee","$22,256,649.00"
"Gula, Lorne","Medicine","2009/06","2014/03","Clinical Trials","Funded","True","False","Co-Investigator","Hospital Acquired Long QT Syndrome","Andrew Krahn","Lorne Gula, Allan Skanes, Raymond Yee","$72,872,780.00"
"Skanes, Allan","Medicine","2009/06","present","Clinical Trials","Funded","True","False","Co-Investigator","Hospital Acquired Long QT Syndrome","Andrew Krahn","Lorne Gula, Allan Skanes, Raymond Yee","$18,037,930.00"
"Yee, Raymond","Medicine","2009/06","present","Clinical Trials","Funded","True","False","Co-Investigator","Hospital Acquired Long QT Syndrome","Andrew Krahn","Lorne Gula, Allan Skanes, Raymond Yee","$55,635,382.00"
"Klein, George","Medicine","2011/11","present","Grants","Funded","True","False","Principal Site Investigator","Canadian National ARVC Registry","Andrew Krahn","Jaimie Manlucu, Raymond Yee, Anthony Tang","$65,000,296.00"
"Klein, George","Medicine","2010/07","present","Clinical Trials","Funded","False","True","Co-Investigator","Development of a Dedicated Atrial Fibrillation Clinic and Research Database","Lorne Gula","George Klein, Peter Leong-Sit, Allan Skanes, Raymond Yee","$65,006,166.00"
"Klein, George","Medicine","2004/04","present","Grants","Funded","False","True","Principal Site Investigator","Cardiac Arrest Survivors with Preserved Ejection fraction Registry","Andrew Krahn","Anthony Tang","$28,021,397.00"
"Yee, Raymond","Medicine","2004/01","present","Clinical Trials","Funded","True","False","Principal Site Investigator","Implantable Cardiac Defibrillator (ICD) Database","Raymond Yee","George Klein, Allan Skanes","$70,422,557.00"
"Klein, George","Medicine","2004/01","present","Grants","Funded","True","False","Co-Investigator","Implantable Cardiac Defibrillator (ICD) Database","Raymond Yee","George Klein, Allan Skanes","$68,020,066.00"
"Skanes, Allan","Medicine","2004/01","present","Grants","Funded","True","False","Co-Investigator","Implantable Cardiac Defibrillator (ICD) Database","Raymond Yee","George Klein, Allan Skanes","$47,212,678.00"
"Mehta, Sanjay","Medicine","2013/01","2015/01","Clinical Trials","Funded","False","True","Principal Investigator","A Phase 3, Randomized, Double-blind, Placebo-controlled, Multicenter, Study of Ambrisentan in Subjects with Chronic Thromboembolic PH (CTEPH)","S Mehta","","$45,693,414.00"
"Mehta, Sanjay","Medicine","2013/01","2013/12","Clinical Trials","Funded","False","True","Principal Investigator","EAS – Early Access Study for Riociguat Treatment of Patients with Chronic Thromboembolic PH (CTEPH)","S Mehta","","$63,907,663.00"
"Jevnikar, Anthony","Medicine","2013/04","2018/03","Grants","Funded","True","False","Co-Applicant","Canadian National Transplant Research Program: Increasing Donation and Improving Transplantation Outcomes","Dr. L. West","Caulfield T, Hebert, MJ, Humar A, Knoll G, Levings M, Mital S, Roy DC, Schultz K, Shapiro J","$3,115,471.00"
"Blake, Peter","Medicine","2011/10","2012/09","Grants","Funded","False","True","Co-Investigator","","Jain AK","Blake PG","$48,604,730.00"
"Hramiak, Irene","Medicine","2014/11","2015/10","Clinical Trials","Funded","False","True","Principal Investigator","To assess the efficacy and safety of Canagliflozin as Add-on Therapy to Insulin in the Treatment of Subjects with Type 1 Diabetes Mellitus.","IM Hramiak","TL Paul, T Spaic","$62,772,233.00"
"Hramiak, Irene","Medicine","2013/09","2015/08","Clinical Trials","Funded","False","True","Principal Investigator","Efficacy and safety of FIAsp compared to insulin aspart both in conmbination with insulin detemir in adults with type 1 diabetes","IM Hramiak","TL Paul, T Spaic","$35,720,147.00"
"Montero Odasso, Manuel","Medicine","2014/04","2019/04","Grants","Funded","True","False","Co-Principal Investigator","Motor, Exercise and Cognition Team (MEC), Canadian Consortium on Neurodegeneration in Aging (CCNA)","Howard Chertkow","Co-Leader - Louis Bherer, Quincy Almeida, Richard Camicioli, Julien Doyon, Karen Li, Teresa Liu-Ambrose, Laura Middleton, Jose Morais, William McIlroy","$7,172,596.00"
"Montero Odasso, Manuel","Medicine","2013/07","2014/01","Grants","Funded","True","False","Co-Principal Investigator","Canadian Consortium on Neurodegeneration in Aging (CCNA) - Letter of Intent","Howard Chertkow","","$3,487,313.00"
"Pickering, J. Geoffrey","Medicine","2013/07","2015/11","Grants","Funded","True","False","Principal Investigator","Personnel support for graduate student, Dr. Hao Yin","J.G. Pickering","","$2,530,887.00"
"Pickering, J. Geoffrey","Medicine","2013/09","2014/03","Grants","Funded","True","False","Principal Investigator","Personnel support for graduate student, Krista Hawrylyshyn","J.G. Pickering","","$30,539,853.00"
"Blake, Peter","Medicine","2010/01","2014/01","Grants","Funded","False","False","Co-Investigator","A Comparative Study of Two Competing Home Dialysis Modalities: A prospective cohort study comparing short-daily hemodialysis and peritoneal dialysis survival, hospitalization and vascular access outcomes; a DaVita and USRDS Database Linkage Study","Nesrallah G","Lindsay R, Blake PG, Garg A, Suri R","$33,281,435.00"
"Sen, Mithu","Medicine","2013/10","2018/09","Grants","Funded","True","False","Collaborator","Using neuroimaging to assess cognitive function after serious brain injury","Adrian Owen","Rhodri Cusack, Gordon Bryan Young","$49,355,007.00"
"Kovacs, Michael","Medicine","2013/07","2013/06","Grants","Funded","True","False","Co-Investigator","The SOX Trial: Disseminating the unexpected results of a large, CIHR-funded North American RCT of elastic compression stockings to prevent the post-thrombotic syndrome.","","","$49,612,861.00"
"House, Andrew","Medicine","2011/06","2013/05","Grants","Funded","True","False","Co-Principal Investigator","Non-renal metabolism of drugs in patients with varying degrees of chronic kidney disease","Brad Urquhart","","$30,929,526.00"
